TITLE="Graphics"
VARIABLES= "t, s", "T0, K", "Ts, K", "Ti, K", "Ts+1, K", "q_d, W", "q_g, W", "dM, kg/s", "rho, kg/m^3", "u_r, m/s", "p, m/(cell size) ", "inter, m" 
0.205 303.648 316.603 327.136 387.805 273647 273647 0 0.558246 0 1.5 0.0005
0.206 303.691 316.658 327.188 387.844 273596 273596 0 0.558189 0 1.5 0.0005
0.207 303.735 316.713 327.24 387.883 273544 273544 0 0.558133 0 1.5 0.0005
0.208 303.779 316.768 327.291 387.922 273493 273493 0 0.558077 0 1.5 0.0005
0.209 303.823 316.824 327.343 387.961 273441 273441 0 0.558021 0 1.5 0.0005
0.21 303.867 316.879 327.395 388 273390 273390 0 0.557965 0 1.5 0.0005
0.211 303.911 316.934 327.447 388.039 273340 273340 0 0.557909 0 1.5 0.0005
0.212 303.955 316.989 327.499 388.078 273289 273289 0 0.557853 0 1.5 0.0005
0.213 304 317.043 327.55 388.117 273239 273239 0 0.557797 0 1.5 0.0005
0.214 304.045 317.098 327.602 388.156 273189 273189 0 0.55774 0 1.5 0.0005
0.215 304.089 317.153 327.654 388.195 273139 273139 0 0.557684 0 1.5 0.0005
0.216 304.134 317.208 327.706 388.234 273089 273089 0 0.557628 0 1.5 0.0005
0.217 304.179 317.263 327.757 388.273 273039 273039 0 0.557572 0 1.5 0.0005
0.218 304.224 317.317 327.809 388.312 272990 272990 0 0.557516 0 1.5 0.0005
0.219 304.27 317.372 327.86 388.351 272941 272941 0 0.55746 0 1.5 0.0005
0.22 304.315 317.427 327.912 388.39 272892 272892 0 0.557404 0 1.5 0.0005
0.221 304.361 317.482 327.964 388.429 272843 272843 0 0.557348 0 1.5 0.0005
0.222 304.406 317.536 328.015 388.469 272794 272794 0 0.557292 0 1.5 0.0005
0.223 304.452 317.591 328.067 388.508 272746 272746 0 0.557236 0 1.5 0.0005
0.224 304.498 317.645 328.118 388.547 272697 272697 0 0.55718 0 1.5 0.0005
0.225 304.544 317.7 328.169 388.586 272649 272649 0 0.557124 0 1.5 0.0005
0.226 304.59 317.754 328.221 388.625 272601 272601 0 0.557067 0 1.5 0.0005
0.227 304.637 317.809 328.272 388.664 272554 272554 0 0.557011 0 1.5 0.0005
0.228 304.683 317.863 328.324 388.703 272506 272506 0 0.556955 0 1.5 0.0005
0.229 304.729 317.917 328.375 388.742 272459 272459 0 0.556899 0 1.5 0.0005
0.23 304.776 317.972 328.426 388.781 272411 272411 0 0.556843 0 1.5 0.0005
0.231 304.823 318.026 328.478 388.821 272364 272364 0 0.556787 0 1.5 0.0005
0.232 304.87 318.08 328.529 388.86 272317 272317 0 0.556731 0 1.5 0.0005
0.233 304.916 318.135 328.58 388.899 272271 272271 0 0.556675 0 1.5 0.0005
0.234 304.964 318.189 328.631 388.938 272224 272224 0 0.556619 0 1.5 0.0005
0.235 305.011 318.243 328.683 388.977 272177 272177 0 0.556563 0 1.5 0.0005
0.236 305.058 318.297 328.734 389.016 272131 272131 0 0.556507 0 1.5 0.0005
0.237 305.105 318.351 328.785 389.055 272085 272085 0 0.556451 0 1.5 0.0005
0.238 305.153 318.405 328.836 389.095 272039 272039 0 0.556395 0 1.5 0.0005
0.239 305.2 318.459 328.887 389.134 271993 271993 0 0.556339 0 1.5 0.0005
0.24 305.248 318.514 328.938 389.173 271947 271947 0 0.556283 0 1.5 0.0005
0.241 305.296 318.568 328.99 389.212 271902 271902 0 0.556227 0 1.5 0.0005
0.242 305.343 318.622 329.041 389.251 271857 271857 0 0.556171 0 1.5 0.0005
0.243 305.391 318.676 329.092 389.291 271811 271811 0 0.556115 0 1.5 0.0005
0.244 305.439 318.729 329.143 389.33 271766 271766 0 0.556059 0 1.5 0.0005
0.245 305.488 318.783 329.194 389.369 271721 271721 0 0.556003 0 1.5 0.0005
0.246 305.536 318.837 329.245 389.408 271676 271676 0 0.555947 0 1.5 0.0005
0.247 305.584 318.891 329.296 389.447 271632 271632 0 0.555891 0 1.5 0.0005
0.248 305.632 318.945 329.347 389.487 271587 271587 0 0.555835 0 1.5 0.0005
0.249 305.681 318.999 329.398 389.526 271543 271543 0 0.555779 0 1.5 0.0005
0.25 305.729 319.053 329.449 389.565 271498 271498 0 0.555723 0 1.5 0.0005
0.251 305.778 319.106 329.5 389.604 271454 271454 0 0.555667 0 1.5 0.0005
0.252 305.827 319.16 329.55 389.643 271410 271410 0 0.555611 0 1.5 0.0005
0.253 305.876 319.214 329.601 389.683 271366 271366 0 0.555555 0 1.5 0.0005
0.254 305.924 319.268 329.652 389.722 271323 271323 0 0.555499 0 1.5 0.0005
0.255 305.973 319.321 329.703 389.761 271279 271279 0 0.555443 0 1.5 0.0005
0.256 306.022 319.375 329.754 389.8 271235 271235 0 0.555388 0 1.5 0.0005
0.257 306.072 319.428 329.805 389.84 271192 271192 0 0.555332 0 1.5 0.0005
0.258 306.121 319.482 329.855 389.879 271149 271149 0 0.555276 0 1.5 0.0005
0.259 306.17 319.536 329.906 389.918 271106 271106 0 0.55522 0 1.5 0.0005
0.26 306.219 319.589 329.957 389.957 271063 271063 0 0.555164 0 1.5 0.0005
0.261 306.269 319.643 330.008 389.997 271020 271020 0 0.555108 0 1.5 0.0005
0.262 306.318 319.696 330.059 390.036 270977 270977 0 0.555052 0 1.5 0.0005
0.263 306.368 319.75 330.109 390.075 270934 270934 0 0.554996 0 1.5 0.0005
0.264 306.417 319.803 330.16 390.115 270892 270892 0 0.55494 0 1.5 0.0005
0.265 306.467 319.857 330.211 390.154 270849 270849 0 0.554884 0 1.5 0.0005
0.266 306.517 319.91 330.261 390.193 270807 270807 0 0.554828 0 1.5 0.0005
0.267 306.567 319.964 330.312 390.233 270765 270765 0 0.554773 0 1.5 0.0005
0.268 306.617 320.017 330.363 390.272 270723 270723 0 0.554717 0 1.5 0.0005
0.269 306.667 320.07 330.413 390.311 270681 270681 0 0.554661 0 1.5 0.0005
0.27 306.717 320.124 330.464 390.35 270639 270639 0 0.554605 0 1.5 0.0005
0.271 306.767 320.177 330.514 390.39 270597 270597 0 0.554549 0 1.5 0.0005
0.272 306.817 320.23 330.565 390.429 270556 270556 0 0.554493 0 1.5 0.0005
0.273 306.867 320.284 330.616 390.468 270514 270514 0 0.554437 0 1.5 0.0005
0.274 306.917 320.337 330.666 390.508 270473 270473 0 0.554382 0 1.5 0.0005
0.275 306.968 320.39 330.717 390.547 270432 270432 0 0.554326 0 1.5 0.0005
0.276 307.018 320.443 330.767 390.586 270390 270390 0 0.55427 0 1.5 0.0005
0.277 307.069 320.497 330.818 390.626 270349 270349 0 0.554214 0 1.5 0.0005
0.278 307.119 320.55 330.868 390.665 270308 270308 0 0.554158 0 1.5 0.0005
0.279 307.17 320.603 330.919 390.705 270267 270267 0 0.554102 0 1.5 0.0005
0.28 307.22 320.656 330.969 390.744 270227 270227 0 0.554046 0 1.5 0.0005
0.281 307.271 320.709 331.02 390.783 270186 270186 0 0.553991 0 1.5 0.0005
0.282 307.322 320.762 331.07 390.823 270145 270145 0 0.553935 0 1.5 0.0005
0.283 307.372 320.815 331.121 390.862 270105 270105 0 0.553879 0 1.5 0.0005
0.284 307.423 320.869 331.171 390.901 270064 270064 0 0.553823 0 1.5 0.0005
0.285 307.474 320.922 331.222 390.941 270024 270024 0 0.553767 0 1.5 0.0005
0.286 307.525 320.975 331.272 390.98 269984 269984 0 0.553712 0 1.5 0.0005
