529.00	0.10000	0.41094	2.4334	2742.8	2986.2	8.0567	1.5212	1.9917	563.52	15.878	18.490	0.038933	vapor
531.00	0.10000	0.40938	2.4427	2745.9	2990.1	8.0642	1.5222	1.9925	564.55	15.677	18.572	0.039136	vapor
533.00	0.10000	0.40782	2.4521	2748.9	2994.1	8.0717	1.5232	1.9934	565.57	15.480	18.655	0.039340	vapor
535.00	0.10000	0.40628	2.4614	2752.0	2998.1	8.0792	1.5242	1.9942	566.59	15.287	18.737	0.039545	vapor
537.00	0.10000	0.40475	2.4707	2755.0	3002.1	8.0866	1.5252	1.9951	567.61	15.097	18.819	0.039750	vapor
539.00	0.10000	0.40323	2.4800	2758.1	3006.1	8.0941	1.5262	1.9960	568.63	14.911	18.902	0.039955	vapor
541.00	0.10000	0.40172	2.4893	2761.2	3010.1	8.1014	1.5272	1.9969	569.65	14.729	18.984	0.040161	vapor
543.00	0.10000	0.40022	2.4986	2764.2	3014.1	8.1088	1.5283	1.9978	570.66	14.550	19.067	0.040368	vapor
545.00	0.10000	0.39873	2.5079	2767.3	3018.1	8.1162	1.5293	1.9987	571.67	14.374	19.149	0.040574	vapor
547.00	0.10000	0.39726	2.5172	2770.4	3022.1	8.1235	1.5303	1.9996	572.68	14.201	19.232	0.040781	vapor
549.00	0.10000	0.39580	2.5265	2773.4	3026.1	8.1308	1.5314	2.0005	573.69	14.032	19.314	0.040989	vapor
551.00	0.10000	0.39434	2.5359	2776.5	3030.1	8.1381	1.5324	2.0015	574.69	13.866	19.397	0.041197	vapor
553.00	0.10000	0.39290	2.5452	2779.6	3034.1	8.1453	1.5335	2.0024	575.69	13.702	19.480	0.041406	vapor
555.00	0.10000	0.39147	2.5545	2782.6	3038.1	8.1525	1.5346	2.0034	576.69	13.542	19.562	0.041614	vapor
557.00	0.10000	0.39005	2.5638	2785.7	3042.1	8.1598	1.5356	2.0043	577.69	13.384	19.645	0.041824	vapor
559.00	0.10000	0.38864	2.5731	2788.8	3046.1	8.1669	1.5367	2.0053	578.68	13.229	19.728	0.042034	vapor
561.00	0.10000	0.38724	2.5824	2791.9	3050.1	8.1741	1.5378	2.0063	579.68	13.077	19.810	0.042244	vapor
563.00	0.10000	0.38585	2.5917	2795.0	3054.1	8.1812	1.5389	2.0073	580.67	12.927	19.893	0.042454	vapor
565.00	0.10000	0.38447	2.6010	2798.1	3058.1	8.1884	1.5400	2.0083	581.66	12.780	19.976	0.042665	vapor
567.00	0.10000	0.38310	2.6103	2801.1	3062.2	8.1955	1.5411	2.0093	582.64	12.636	20.058	0.042877	vapor
569.00	0.10000	0.38174	2.6196	2804.2	3066.2	8.2025	1.5422	2.0103	583.63	12.494	20.141	0.043089	vapor
571.00	0.10000	0.38039	2.6289	2807.3	3070.2	8.2096	1.5433	2.0113	584.61	12.354	20.224	0.043301	vapor
573.00	0.10000	0.37905	2.6381	2810.4	3074.2	8.2166	1.5444	2.0123	585.59	12.217	20.307	0.043514	vapor
575.00	0.10000	0.37772	2.6474	2813.5	3078.3	8.2236	1.5456	2.0134	586.56	12.082	20.389	0.043727	vapor
577.00	0.10000	0.37640	2.6567	2816.6	3082.3	8.2306	1.5467	2.0144	587.54	11.949	20.472	0.043940	vapor
579.00	0.10000	0.37509	2.6660	2819.7	3086.3	8.2376	1.5478	2.0155	588.51	11.818	20.555	0.044154	vapor
581.00	0.10000	0.37379	2.6753	2822.8	3090.3	8.2446	1.5490	2.0165	589.48	11.690	20.638	0.044368	vapor
583.00	0.10000	0.37249	2.6846	2825.9	3094.4	8.2515	1.5501	2.0176	590.45	11.564	20.721	0.044583	vapor
585.00	0.10000	0.37121	2.6939	2829.0	3098.4	8.2584	1.5512	2.0186	591.42	11.439	20.803	0.044798	vapor
587.00	0.10000	0.36993	2.7032	2832.1	3102.5	8.2653	1.5524	2.0197	592.38	11.317	20.886	0.045014	vapor
589.00	0.10000	0.36867	2.7125	2835.2	3106.5	8.2722	1.5535	2.0208	593.35	11.196	20.969	0.045229	vapor
591.00	0.10000	0.36741	2.7218	2838.4	3110.5	8.2790	1.5547	2.0218	594.31	11.078	21.052	0.045446	vapor
593.00	0.10000	0.36616	2.7310	2841.5	3114.6	8.2858	1.5559	2.0229	595.27	10.961	21.135	0.045662	vapor
595.00	0.10000	0.36492	2.7403	2844.6	3118.6	8.2927	1.5570	2.0240	596.22	10.846	21.217	0.045880	vapor
597.00	0.10000	0.36369	2.7496	2847.7	3122.7	8.2995	1.5582	2.0251	597.18	10.733	21.300	0.046097	vapor
599.00	0.10000	0.36246	2.7589	2850.8	3126.7	8.3062	1.5594	2.0262	598.13	10.622	21.383	0.046315	vapor
601.00	0.10000	0.36125	2.7682	2854.0	3130.8	8.3130	1.5605	2.0273	599.08	10.513	21.466	0.046533	vapor
