TITLE="Graphics"
VARIABLES= "t, s", "Ts, K", "Ts+1, K", "q, W", "dM, kg/s", "rho, kg/m^3", "u_r, m/s", "p, m/(cell size) ", "inter, m" 
0.0177 320.154 422.162 115838 0 0.512814 0 1 0.0005
0.0178 320.219 422.186 115802 0 0.512783 0 1 0.0005
0.0179 320.283 422.211 115767 0 0.512753 0 1 0.0005
0.018 320.346 422.236 115732 0 0.512723 0 1 0.0005
0.0181 320.41 422.261 115697 0 0.512693 0 1 0.0005
0.0182 320.474 422.286 115663 0 0.512662 0 1 0.0005
0.0183 320.537 422.312 115628 0 0.512632 0 1 0.0005
0.0184 320.6 422.337 115594 0 0.512601 0 1 0.0005
0.0185 320.664 422.362 115561 0 0.51257 0 1 0.0005
0.0186 320.726 422.388 115527 0 0.512539 0 1 0.0005
0.0187 320.789 422.413 115494 0 0.512508 0 1 0.0005
0.0188 320.852 422.439 115462 0 0.512477 0 1 0.0005
0.0189 320.915 422.464 115429 0 0.512446 0 1 0.0005
0.019 320.977 422.49 115397 0 0.512415 0 1 0.0005
0.0191 321.039 422.516 115365 0 0.512384 0 1 0.0005
0.0192 321.101 422.542 115333 0 0.512352 0 1 0.0005
0.0193 321.163 422.568 115301 0 0.512321 0 1 0.0005
0.0194 321.225 422.594 115270 0 0.512289 0 1 0.0005
0.0195 321.287 422.62 115239 0 0.512258 0 1 0.0005
0.0196 321.349 422.646 115208 0 0.512226 0 1 0.0005
0.0197 321.41 422.672 115178 0 0.512194 0 1 0.0005
0.0198 321.471 422.698 115147 0 0.512162 0 1 0.0005
0.0199 321.533 422.725 115117 0 0.512131 0 1 0.0005
0.02 321.594 422.751 115087 0 0.512099 0 1 0.0005
0.0201 321.655 422.778 115058 0 0.512067 0 1 0.0005
0.0202 321.715 422.804 115028 0 0.512034 0 1 0.0005
0.0203 321.776 422.831 114999 0 0.512002 0 1 0.0005
0.0204 321.837 422.857 114970 0 0.51197 0 1 0.0005
0.0205 321.897 422.884 114941 0 0.511938 0 1 0.0005
0.0206 321.957 422.911 114913 0 0.511906 0 1 0.0005
0.0207 322.018 422.937 114884 0 0.511873 0 1 0.0005
0.0208 322.078 422.964 114856 0 0.511841 0 1 0.0005
0.0209 322.138 422.991 114828 0 0.511808 0 1 0.0005
0.021 322.198 423.018 114800 0 0.511776 0 1 0.0005
0.0211 322.257 423.045 114773 0 0.511743 0 1 0.0005
0.0212 322.317 423.072 114746 0 0.511711 0 1 0.0005
0.0213 322.376 423.099 114718 0 0.511678 0 1 0.0005
0.0214 322.436 423.126 114691 0 0.511645 0 1 0.0005
0.0215 322.495 423.153 114665 0 0.511612 0 1 0.0005
0.0216 322.554 423.18 114638 0 0.511579 0 1 0.0005
0.0217 322.613 423.207 114612 0 0.511547 0 1 0.0005
0.0218 322.672 423.235 114585 0 0.511514 0 1 0.0005
0.0219 322.731 423.262 114559 0 0.511481 0 1 0.0005
0.022 322.79 423.289 114534 0 0.511448 0 1 0.0005
0.0221 322.848 423.316 114508 0 0.511415 0 1 0.0005
0.0222 322.907 423.344 114482 0 0.511382 0 1 0.0005
0.0223 322.965 423.371 114457 0 0.511348 0 1 0.0005
0.0224 323.023 423.399 114432 0 0.511315 0 1 0.0005
0.0225 323.081 423.426 114407 0 0.511282 0 1 0.0005
0.0226 323.14 423.454 114382 0 0.511249 0 1 0.0005
0.0227 323.197 423.481 114357 0 0.511216 0 1 0.0005
0.0228 323.255 423.509 114333 0 0.511182 0 1 0.0005
0.0229 323.313 423.537 114308 0 0.511149 0 1 0.0005
0.023 323.371 423.564 114284 0 0.511116 0 1 0.0005
0.0231 323.428 423.592 114260 0 0.511082 0 1 0.0005
0.0232 323.486 423.62 114236 0 0.511049 0 1 0.0005
0.0233 323.543 423.647 114213 0 0.511015 0 1 0.0005
0.0234 323.6 423.675 114189 0 0.510982 0 1 0.0005
0.0235 323.657 423.703 114165 0 0.510948 0 1 0.0005
0.0236 323.714 423.731 114142 0 0.510915 0 1 0.0005
0.0237 323.771 423.759 114119 0 0.510881 0 1 0.0005
0.0238 323.828 423.787 114096 0 0.510847 0 1 0.0005
0.0239 323.885 423.814 114073 0 0.510814 0 1 0.0005
0.024 323.941 423.842 114051 0 0.51078 0 1 0.0005
0.0241 323.998 423.87 114028 0 0.510746 0 1 0.0005
0.0242 324.054 423.898 114006 0 0.510713 0 1 0.0005
0.0243 324.111 423.926 113983 0 0.510679 0 1 0.0005
0.0244 324.167 423.954 113961 0 0.510645 0 1 0.0005
0.0245 324.223 423.982 113939 0 0.510611 0 1 0.0005
0.0246 324.279 424.01 113917 0 0.510578 0 1 0.0005
0.0247 324.335 424.039 113896 0 0.510544 0 1 0.0005
0.0248 324.391 424.067 113874 0 0.51051 0 1 0.0005
0.0249 324.447 424.095 113852 0 0.510476 0 1 0.0005
0.025 324.503 424.123 113831 0 0.510442 0 1 0.0005
0.0251 324.558 424.151 113810 0 0.510408 0 1 0.0005
0.0252 324.614 424.179 113789 0 0.510374 0 1 0.0005
0.0253 324.669 424.208 113768 0 0.51034 0 1 0.0005
